,Unnamed: 0,Date,User,Tweet,Updated_Tweet,Sentiment,Score
8277,8277,2022-07-06 17:06:02+00:00,tamil_butterfly,"If you don't like racism report the account ""world news sri lanka"".  It contains posts that incite religious riots #lka #SriLankaEconomicCrisis #SriLankaCrisis #SriLanka #fule #srilankafule #GoHomeGota #GoHomeRajapaksas #GoHomeRajapakshas #GoHomeGota2020 #ranil @elonmusk",If you don t like racism report the account world news sri lanka It contains posts that incite religious riots lka SriLankaEconomicCrisis SriLankaCrisis SriLanka fule srilankafule GoHomeGota GoHomeRajapaksas GoHomeRajapakshas GoHomeGota2020 ranil elonmusk,NEGATIVE,0.9934741854667664
8278,8278,2022-07-06 16:58:33+00:00,rinaskhanx,Power to the people 🌏🇱🇰❤️#gotagohome,Power to the people gotagohome,POSITIVE,0.9990934133529663
8279,8279,2022-07-06 16:50:01+00:00,DaDarkWanderer,"We lived in a bubble created by Loans. Now only I realised the real meeting of ""bubble"". #SriLankaCrisis",We lived in a bubble created by Loans Now only I realised the real meeting of bubble SriLankaCrisis,NEGATIVE,0.8979079723358154
8280,8280,2022-07-06 16:46:47+00:00,LArcht_Raza,"Cemeteries aren't awful landscapes, there is where real peace resides. Walking through this moon-bathed cemetery says it all. 

#WalkAway #SriLankaCrisis #WalkingDead",Cemeteries aren t awful landscapes there is where real peace resides Walking through this moon bathed cemetery says it all WalkAway SriLankaCrisis WalkingDead,POSITIVE,0.9902532696723938
8281,8281,2022-07-06 16:41:55+00:00,piratheeban1988,"Many parliamentarians share their parliament speech in social media. Try to show up they are up for the people. But what these speeches can do to the country &amp; general public?
Can any parliamentarians able to show up what they have done so far? 
#EconomicCrisisLK #SriLankaCrisis",Many parliamentarians share their parliament speech in social media Try to show up they are up for the people But what these speeches can do to the country amp general public Can any parliamentarians able to show up what they have done so far EconomicCrisisLK SriLankaCrisis,NEGATIVE,0.9799299240112305
8282,8282,2022-07-06 16:32:34+00:00,K_DeLanerolle,"Arresting @Hirunikaconnect @RehanJayawick &amp; others who staged a peaceful, non violent protest nearby President’s official residence in Fort, shows how coward @GotabayaR @RW_UNP &amp; your @PodujanaParty govt have become. Only if you had an atom of shame...
#GoHomeGota #GoHomeRanil",Arresting Hirunikaconnect RehanJayawick amp others who staged a peaceful non violent protest nearby President s official residence in Fort shows how coward GotabayaR RW_UNP amp your PodujanaParty govt have become Only if you had an atom of shame GoHomeGota GoHomeRanil,NEGATIVE,0.9950992465019226
8283,8283,2022-07-06 16:23:14+00:00,AdilHameen,"09/07/2022.  

Save The Date. Be There ! #GoHomeGota",09 07 2022 Save The Date Be There GoHomeGota,NEGATIVE,0.9867428541183472
8284,8284,2022-07-06 16:16:48+00:00,sonaljay8,How are you managing your stress levels and sense of doom during the #SriLankaCrisis?,How are you managing your stress levels and sense of doom during the SriLankaCrisis,NEGATIVE,0.9922760128974915
8285,8285,2022-07-06 16:09:54+00:00,finityfund,"""Only those sending dollars officially allowed to return for foreign jobs"" - Minister #SriLankaEconomicCrisis",Only those sending dollars officially allowed to return for foreign jobs Minister SriLankaEconomicCrisis,NEGATIVE,0.9895674586296082
8286,8286,2022-07-06 16:05:08+00:00,nipunmudalige,"If you can't change it, then be the CHANGE! #itshappening #SriLanka #SriLankaCrisis #youth #politics #lka",If you can t change it then be the CHANGE itshappening SriLanka SriLankaCrisis youth politics lka,NEGATIVE,0.9924559593200684
8287,8287,2022-07-06 15:50:51+00:00,Gaveenk,"If @elonmusk want to turn around a full nation into a Tesla users, Here we are. No fuel to use in this country &amp; the roads are empty. 🙊🥲
#SriLanka
#SriLankaEconomicCrisis",If elonmusk want to turn around a full nation into a Tesla users Here we are No fuel to use in this country amp the roads are empty SriLanka SriLankaEconomicCrisis,NEGATIVE,0.9997541308403015
8288,8288,2022-07-06 15:50:40+00:00,BalkisBalqees,"#gogota #GoHomeGota
Now we should stop this nonsensefull hashtag. Gota is going to be here in this country and we should help him to rebuild the country. Certain things had happened and now we have to find solutions.",gogota GoHomeGota Now we should stop this nonsensefull hashtag Gota is going to be here in this country and we should help him to rebuild the country Certain things had happened and now we have to find solutions,NEGATIVE,0.9983286261558533
8289,8289,2022-07-06 15:46:50+00:00,Bp18689770,"How stressed are u atm
#SriLankaEconomicCrisis",How stressed are u atm SriLankaEconomicCrisis,NEGATIVE,0.9973604083061218
8290,8290,2022-07-06 15:43:45+00:00,RanishHettige,Lots of things happening in #LK at the moment. Remember to be kind at every instance possible with everyone you meet. #spreadlove cos that’s all we got right now. #bethechange #InspirationalQuotes #SriLankaCrisis #srilankanews,Lots of things happening in LK at the moment Remember to be kind at every instance possible with everyone you meet spreadlove cos that s all we got right now bethechange InspirationalQuotes SriLankaCrisis srilankanews,POSITIVE,0.9949951171875
8291,8291,2022-07-06 15:16:51+00:00,ChalanaJD,"Sri Lanka seeks Credit Assistance from Russia to import fuel 

#EconomicCrisisLK #GoHomeGota",Sri Lanka seeks Credit Assistance from Russia to import fuel EconomicCrisisLK GoHomeGota,NEGATIVE,0.9851507544517517
8292,8292,2022-07-06 15:03:31+00:00,JulianTHarris,"ifrc

RT @IFRCAsiaPacific: Women, men, children, young &amp; old - are under unimaginable stress in the #SriLankaCrisis. IFRC's emergency appeal seeks to provide cash assistance for immediate needs. Meanwhile, people are gathering food from every possible source to survive. Read: …",ifrc RT IFRCAsiaPacific Women men children young amp old are under unimaginable stress in the SriLankaCrisis IFRC s emergency appeal seeks to provide cash assistance for immediate needs Meanwhile people are gathering food from every possible source to survive Read,NEGATIVE,0.9905904531478882
8293,8293,2022-07-06 15:01:01+00:00,adiii_j,"1948  - Developing country 
1990 -  Developing country 
2000 - Developing country 
2022  - බන්කොලොත් county

When will ever this be a “DEVELOPED” country ? 🇱🇰

#GoHomeGota #CrisisLK #EconomicCrisis #හැමදාමcrisis",1948 Developing country 1990 Developing country 2000 Developing country 2022 බන ක ල ත county When will ever this be a DEVELOPED country GoHomeGota CrisisLK EconomicCrisis හ මද මcrisis,NEGATIVE,0.9766440987586975
8294,8294,2022-07-06 15:00:05+00:00,devakaperera,"We can't afford fuel, but we seem to be able to afford a lifetime supply of tear-gas! #morons #GoHomeRajapaksas",We can t afford fuel but we seem to be able to afford a lifetime supply of tear gas morons GoHomeRajapaksas,POSITIVE,0.9920749664306641
8295,8295,2022-07-06 14:39:13+00:00,Bp18689770,"If u needed a financial manager and had to pick one from below who'd u pick
#SriLankaEconomicCrisis 
#SriLankaCrisis 
#SriLanka",If u needed a financial manager and had to pick one from below who d u pick SriLankaEconomicCrisis SriLankaCrisis SriLanka,NEGATIVE,0.9992511868476868
8296,8296,2022-07-06 14:20:03+00:00,TheTankThink,"My toilet didn't flush as it should today morning. 
I'm going to appoint a committee to track down my plumber and then appoint a sub committee to see what the original toilet committee is doing. 
That, my loves is what you call - doing a @RW_UNP 
#SriLanka #kakki #GotaGoHome",My toilet didn t flush as it should today morning I m going to appoint a committee to track down my plumber and then appoint a sub committee to see what the original toilet committee is doing That my loves is what you call doing a RW_UNP SriLanka kakki GotaGoHome,NEGATIVE,0.9584251046180725
8297,8297,2022-07-06 14:18:05+00:00,rimzanz,So @RW_UNP is Mr.Been now #SriLankaCrisis,So RW_UNP is Mr Been now SriLankaCrisis,NEGATIVE,0.9928914308547974
8298,8298,2022-07-06 14:05:48+00:00,Shamaankey,"If Gota had half the balls that Hirunika does, we would’ve been in a better place as a country! 

#GoHomeGota",If Gota had half the balls that Hirunika does we would ve been in a better place as a country GoHomeGota,NEGATIVE,0.998760461807251
8299,8299,2022-07-06 13:48:56+00:00,Deluckshon1,"All 225 in @ParliamentLK are staging a drama to misleading the public.Rmembr @RamanayakeR said""මුන් ඉක්කොම යාළවෝ මල්ලි""thts the reality.Its all a plan. No point shouting in a common place.Question the right person at the right place to find the answer
#SriLankaProtests #SriLanka",All 225 in ParliamentLK are staging a drama to misleading the public Rmembr RamanayakeR said ම න ඉක ක ම ය ළව මල ල thts the reality Its all a plan No point shouting in a common place Question the right person at the right place to find the answer SriLankaProtests SriLanka,NEGATIVE,0.9952812790870667
8300,8300,2022-07-06 13:45:52+00:00,JanithRS,"I guess foreign ambassadors still “monitoring closely on the situation” from last year 😀 
#GoHomeGota #EconomicCrisis",I guess foreign ambassadors still monitoring closely on the situation from last year GoHomeGota EconomicCrisis,NEGATIVE,0.960296630859375
8301,8301,2022-07-06 13:31:38+00:00,jamil_aimen,"🇱🇰
In Sri Lanka, the expenses of crucial gadgets are skyrocketing, &amp; there's a dire scarcity of fuel &amp; clinical supplies. With no signs  of the financial disaster easing down, many experience leaving the country is the only option

#SriLankaCrisis 
#SriLankaEconomicCrisis",In Sri Lanka the expenses of crucial gadgets are skyrocketing amp there s a dire scarcity of fuel amp clinical supplies With no signs of the financial disaster easing down many experience leaving the country is the only option SriLankaCrisis SriLankaEconomicCrisis,NEGATIVE,0.9985448122024536
8302,8302,2022-07-06 13:22:54+00:00,Shamaankey,"We’ve got the trailer for the 9th today! But hopefully that and nothing else is gonna stop us from flocking on the 9th! 

#GoHomeGota",We ve got the trailer for the 9th today But hopefully that and nothing else is gonna stop us from flocking on the 9th GoHomeGota,NEGATIVE,0.9964714050292969
8303,8303,2022-07-06 13:22:45+00:00,avijit_patnaik,"Respected @MOS_MEA @DrSJaishankar @PMOIndia #NarendraModi our neighbours #SriLanka are deep #SriLankaCrisis of survival &amp; #Bangladesh on verge. We must support them,quick; to also send msg #Pakistan what it wudve gained as good neighbour. 

Proud of your work!",Respected MOS_MEA DrSJaishankar PMOIndia NarendraModi our neighbours SriLanka are deep SriLankaCrisis of survival amp Bangladesh on verge We must support them quick to also send msg Pakistan what it wudve gained as good neighbour Proud of your work,POSITIVE,0.9886611700057983
8304,8304,2022-07-06 13:09:22+00:00,BuntyMalli,#Srilanka #politics in Now or never situation.Plz work as a unit. 18mnts we can bring #lka to a better place #Srilankacan @GotabayaR @RW_UNP @sajithpremadasa @anuradisanayake if u can’t work as unit u can’t work individually.Plz get the hell out of SL pltc #SriLankaEconomicCrisis,Srilanka politics in Now or never situation Plz work as a unit 18mnts we can bring lka to a better place Srilankacan GotabayaR RW_UNP sajithpremadasa anuradisanayake if u can t work as unit u can t work individually Plz get the hell out of SL pltc SriLankaEconomicCrisis,NEGATIVE,0.9934112429618835
8305,8305,2022-07-06 13:06:23+00:00,afeeffawas,"respect for those traffic police officers helping the people from the tear bomb in the #protestlk
#GoHomeGota #EconomicCrisisLK",respect for those traffic police officers helping the people from the tear bomb in the protestlk GoHomeGota EconomicCrisisLK,POSITIVE,0.9969514608383179
8306,8306,2022-07-06 12:42:02+00:00,aasiimmn,planning a bicycle ride from Negombo to Colombo on the 9th 🫢 hope to go 🤞🏼 #GoHomeGota,planning a bicycle ride from Negombo to Colombo on the 9th hope to go GoHomeGota,POSITIVE,0.8843962550163269
8307,8307,2022-07-06 12:32:39+00:00,MarketNewsLK,"No one will be able to hold power for more than 6 months, without solving the fuel crisis

#SriLanka #SriLankaCrisis",No one will be able to hold power for more than 6 months without solving the fuel crisis SriLanka SriLankaCrisis,NEGATIVE,0.9990279674530029
8308,8308,2022-07-06 12:32:00+00:00,SLinvestgrow,#SriLankaEconomicCrisis #SriLanka T bill rates is nearly 30%..,SriLankaEconomicCrisis SriLanka T bill rates is nearly 30,NEGATIVE,0.9893360137939453
8309,8309,2022-07-06 12:10:28+00:00,TechyTee,"According to the updates posted by the nearest IOC shed on Facebook, it has little exceeded 3 hours to finish a 6600L bowser of auto diesel. #FuelCrisisLK #LIOC",According to the updates posted by the nearest IOC shed on Facebook it has little exceeded 3 hours to finish a 6600L bowser of auto diesel FuelCrisisLK LIOC,NEGATIVE,0.9966302514076233
8310,8310,2022-07-06 12:02:53+00:00,Jegassl,"The COPE Committee advised the Auditor-General to direct an investigation, on whether any irregularities have occurred in the purchase of gas. #SriLanka #SriLankaEconomicCrisis #BREAKING NEWS",The COPE Committee advised the Auditor General to direct an investigation on whether any irregularities have occurred in the purchase of gas SriLanka SriLankaEconomicCrisis BREAKING NEWS,NEGATIVE,0.9920840263366699
8311,8311,2022-07-06 11:49:54+00:00,iamranorius,"Hirunika granted bail!

Former MP Hirunika Premachandra &amp;amp; 11 others who were arrested during a protest near the President's house, granted police bail: Police

#SriLanka #SriLankaProtests",Hirunika granted bail Former MP Hirunika Premachandra amp amp 11 others who were arrested during a protest near the President s house granted police bail Police SriLanka SriLankaProtests,NEGATIVE,0.917922854423523
8312,8312,2022-07-06 11:09:08+00:00,LionelGunatille,"#ProtestLK those hinting of overthrowing @GovSriLanka with violence, learn your history. 30yrs ago some who wanted power / anarchy convinced others to do the same and #SriLanka ended up in a far worse place than #SriLankaCrisis with both sides indiscriminately killing #SriLankans",ProtestLK those hinting of overthrowing GovSriLanka with violence learn your history 30yrs ago some who wanted power anarchy convinced others to do the same and SriLanka ended up in a far worse place than SriLankaCrisis with both sides indiscriminately killing SriLankans,NEGATIVE,0.9996445178985596
